Code,smlmitzrach,shmmitzrach,makor,edible,psolet,ahuz_ibud_nozlim,protein,total_fat,carbohydrates,food_energy,alcohol,moisture,total_dietary_fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,vitamin_a_iu,carotene,vitamin_e,vitamin_c,thiamin,riboflavin,niacin,vitamin_b6,folate,folate_dfe,vitamin_b12,cholesterol,saturated_fat,butyric,caproic,caprylic,capric,lauric,myristic,palmitic,stearic,oleic,linoleic,linolenic,arachidonic,docosahexanoic,palmitoleic,parinaric,gadoleic,eicosapentaenoic,erucic,docosapentaenoic,mono_unsaturated_fat,poly_unsaturated_fat,vitamin_d,total_sugars,trans_fatty_acids,vitamin_a_re,isoleucine,leucine,valine,lysine,threonine,methionine,phenylalanine,tryptophan,histidine,tyrosine,arginine,cystine,serine,vitamin_k,pantothenic_acid,iodine,selenium,sugar_alcohols,choline,biotin,manganese,fructose,tarich_ptiha,tarich_idkun,shmmitzrach,תרומה לשומן בטני
8683,14101149,"גבינה בולגרית, 5% שומן בואקום, גד",3,0,0,0,15,5,6,129,0,72,0,210,0.1,11.6,230.3,150.6,1600,0.58,0.04,162.8,14,0.1,0,0.04,0.24,0.14,0.07,17.4,0,0.62,15,3.3,0.127,0.029,0.027,0.074,0.081,0.306,0.905,0.401,0.83,0.122,0.02,0,0,0.055,0,0,0,0,0,0.9,0.14,0.12,4.7,0,0,0.797,1.505,1.009,1.26,0.674,0.363,0.778,0,0.44,0.815,0.67,0.089,0.862,0,0.81,0,14,0,26.6,0,0,0,0,0,"גבינה בולגרית, 5% שומן בואקום, גד",מותר
8684,14101159,"גבינה בולגרית מעודנת, 5% שומן, מלח ים, גד",3,0,0,0,15,5,6,129,0,72,0,360,0.1,11.6,230.3,150.6,1010,0.58,0.04,162.8,14,0.1,0,0.04,0.24,0.14,0.07,17.4,0,0.62,15,3.3,0.127,0.029,0.027,0.074,0.081,0.306,0.905,0.401,0.83,0.122,0.02,0,0,0.055,0,0,0,0,0,0.9,0.14,0.12,4.7,0,0,0.797,1.505,1.009,1.26,0.674,0.363,0.778,0,0.44,0.815,0.67,0.089,0.862,0,0.81,0,14,0,26.6,0,0,0,0,0,"גבינה בולגרית מעודנת, 5% שומן, מלח ים, גד",מותר
8685,14104569,"גבינה בולגרית מעודנת, קוביות, מלח ים, 5% שומן, גד",3,0,0,0,13,5,5.5,119,0,74.5,0,105.9,0.09,10.2,202.9,132.7,1180,0.51,0.04,162.8,14,0.1,0,0.03,0.21,0.13,0.06,15.3,0,0.55,15,3.3,0.127,0.029,0.027,0.074,0.081,0.306,0.905,0.401,0.83,0.122,0.02,0,0,0.055,0,0,0,0,0,0.9,0.14,0.12,4.3,0,0,0.691,1.305,0.874,1.092,0.585,0.314,0.675,0,0.381,0.706,0.581,0.077,0.747,0,0.71,0,12.4,0,23.5,0,0,0,0,0,"גבינה בולגרית מעודנת, קוביות, מלח ים, 5% שומן, גד",מותר
8686,11412349,"יוגורט כבשים 5% שומן, גד",3,0,0,0,5.7,5,5.4,90,0,81.9,0,180,0.07,16.4,129.7,211.6,50,0.81,0.01,152.3,8,0.1,0.7,0.04,0.19,0.1,0.04,9.6,0,0.5,15,3.3,0.148,0.102,0.065,0.143,0.171,0.528,1.363,0.488,1.143,0.1,0.042,0,0,0.109,0,0,0,0,0,1.37,0.14,0.15,5.4,0,41.5,0.31,0.575,0.471,0.511,0.233,0.168,0.31,0.03,0.141,0.287,0.171,0.053,0.353,0.31,0.53,0,3,0,20.8,0,0,0,0,05/04/2020 12:45:44:177,"יוגורט כבשים 5% שומן, גד",מותר
8688,11443169,"לאבנה דרוזית, 9% שומן, מחלב בקר, גד",3,0,0,0,10,9,5,135,0,75,0,180,0.05,17.6,147.9,232.5,400,0.65,0.04,448.6,19,0.2,0,0.08,0.3,0.16,0.06,8.8,0,0.79,27,6,0.208,0.208,0.208,0.208,0.213,0.822,2.296,1.011,2.249,0.332,0.208,0,0,0,0,0,0,0,0,2.25,0.54,3.6,2.4,0,0,0.414,0.759,0.523,0.67,0.34,0.211,0.414,0,0.241,0.404,0.229,0.048,0.483,0.83,0.66,0,6.5,0,25.2,0,0,0,0,25/10/2021 14:59:51:73,"לאבנה דרוזית, 9% שומן, מחלב בקר, גד",מותר
8689,11443189,"לאבנה, 5% שומן, אסלית, מחלב בקר, פיראוס, תנובה",3,0,0,0,8,5,4,93,0,81,0,100,0.05,15.1,126.8,199.2,450,0.56,0.04,0,11,0.1,0,0.07,0.26,0.13,0.05,7.6,0,0.68,15,3,0.12,0.12,0.12,0.12,0.12,0.46,1.28,0.56,1.25,0.19,0.12,0,0,0,0,0,0,0,0,1.25,0.3,2,4,0,70.8,0.41,0.76,0.52,0.67,0.34,0.21,0.41,0.1,0.24,0.4,0.23,0.05,0.48,0.05,0.56,0,5.6,0,0,0,0,0,0,0,"לאבנה, 5% שומן, אסלית, מחלב בקר, פיראוס, תנובה",מותר
8690,11443179,"לאבנה, ציזיקי למריחה, 5% שומן, מחלב בקר, גד",3,0,0,0,10,5,7,113,0,76,0,160,0.1,25.1,198.6,324.1,370,1.23,0.02,152.3,8,0.1,1,0.06,0.3,0.16,0.07,14.6,0,0.77,15,3.3,0.148,0.102,0.065,0.143,0.171,0.528,1.363,0.488,1.143,0.1,0.042,0,0,0.109,0,0,0,0,0,1.37,0.14,0.15,7,0,0,0.545,1.009,0.827,0.896,0.409,0.294,0.545,0,0.248,0.504,0.3,0.092,0.62,0.31,0.81,0,4.6,0,31.8,0,0,0,0,0,"לאבנה, ציזיקי למריחה, 5% שומן, מחלב בקר, גד",מותר
8692,14301059,"גבינת עזים 20% שומן, גד",3,0,0,0,12,20,3,240,0,63,0,100,1.54,13,207.3,21.1,450,0.75,0.59,980.1,51,0.2,0,0.06,0.31,0.35,0.2,9.7,0,0.15,60,13.3,1.003,0.439,0.54,1.929,0.883,2.028,5.232,1.774,4.086,0.475,0,0,0,0.475,0,0,0,0,0,4.56,0.47,0.38,0,0,0,0.496,1.035,0.825,0.862,0.448,0.32,0.478,0,0.327,0.468,0.356,0.054,0.461,1.71,0.55,0,2.3,0,12.5,0,0.1,0,0,0,"גבינת עזים 20% שומן, גד",מותר
8693,14101109,"גבינה בולגרית מעודנת, כבשים, 5% שומן, מלח ים, גד",3,0,0,0,17,5,4.5,131,0,71.5,0,123.1,0.1,11.9,235.8,154.2,950,0.59,0.04,162.8,14,0.1,0,0.04,0.24,0.15,0.07,17.8,0,0.64,15,3.3,0.127,0.029,0.027,0.074,0.081,0.306,0.905,0.401,0.83,0.122,0.02,0,0,0.055,0,0,0,0,0,0.9,0.14,0.12,3.6,0,0,0.904,1.706,1.144,1.428,0.764,0.411,0.882,0,0.498,0.923,0.76,0.101,0.977,0,0.83,0,14.4,0,27.3,0,0,0,0,0,"גבינה בולגרית מעודנת, כבשים, 5% שומן, מלח ים, גד",מותר
8694,14101099,"גבינה בולגרית מעודנת, עזים, 5% שומן, מלח ים, גד",3,0,0,0,19,5,4,137,0,70,0,340,0.11,12.7,252.2,165,950,0.63,0.05,162.8,14,0.1,0,0.04,0.26,0.16,0.07,19,0,0.68,15,3.3,0.127,0.029,0.027,0.074,0.081,0.306,0.905,0.401,0.83,0.122,0.02,0,0,0.055,0,0,0,0,0,0.9,0.14,0.12,3.2,0,0,1.01,1.907,1.278,1.596,0.854,0.46,0.986,0,0.557,1.032,0.849,0.113,1.092,0,0.88,0,15.4,0,29.2,0,0,0,0,0,"גבינה בולגרית מעודנת, עזים, 5% שומן, מלח ים, גד",מותר
8695,14106119,"גבינה מחלב כבשים 25% שומן, ברי פקאן/קממבר, גד",3,0,0,0,19,25,2,315,0,52,0,700,1.57,28.1,362.9,152.9,460,0.64,0.55,1226.5,65,0.2,0,0.07,0.65,1.11,0.06,1.9,0,0.21,75,14.6,1.253,0.55,0.675,2.412,1.104,2.535,6.542,2.218,5.11,0.594,0,0,0,0.594,0,0,0,0,0,5.7,0.59,0.42,2,0,0,0.786,1.639,1.307,1.364,0.709,0.506,0.756,0,0.519,0.741,0.563,0.086,0.73,2.1,0.18,0,3.7,0,14.9,0,0.1,0,0,0,"גבינה מחלב כבשים 25% שומן, ברי פקאן/קממבר, גד",מותר
8696,14210279,"גבינת שמנת זיתים 5% שומן, ניו יורק לייט, גד",3,0,0,0,10,5,6,111,0,78.5,0.8,400,0.1,19.7,162,284.2,509,0.7,0.03,157.3,27,0.4,0.7,0.08,0.29,0.18,0.07,9.1,0,0.75,13.7,3.2,0.1,0.067,0.067,0.081,0.071,0.354,1.118,0.435,1.853,0.216,0.073,0,0,0.053,0,0.004,0,0,0,1.93,0.29,0.96,6,0,33.7,0.351,0.596,0.409,0.501,0.271,0.158,0.307,0.05,0.175,0.304,0.203,0.049,0.351,0.45,0.65,0,5.6,0,29.4,0,0,0,0,0,"גבינת שמנת זיתים 5% שומן, ניו יורק לייט, גד",מותר
8697,14301069,"גבינת שמנת טבעי 30% שומן, כולל טעמים, גד",3,0,0,0,6.3,30,2.5,302,0,61,0,100,0.27,6.3,74.2,96.6,370,0.36,0.01,1176.7,77,0.3,0,0.01,0.09,0.1,0.03,7.7,0,0.17,90,20,0.874,0.258,0.312,0.723,0.805,2.665,7.445,3.35,6.942,0.904,0.152,0.051,0,0.393,0,0,0,0,0,7.55,1.26,0.53,2.4,0.37,320.7,0.219,0.443,0.266,0.382,0.157,0.129,0.196,0.073,0.118,0.204,0.159,0.028,0.252,2.54,0.4,0,1.7,0,19,0,0,0,0,05/04/2020 14:37:17:91,"גבינת שמנת טבעי 30% שומן, כולל טעמים, גד",מותר
8699,91202029,"תחליף סוכר, על בסיס סכרין, כמוסוכר, סוכרזית, אבקה",2,0,0,0,0,0,83,372,0,15,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/07/2018 12:10:28:477,"תחליף סוכר, על בסיס סכרין, כמוסוכר, סוכרזית, אבקה",מותר
8703,91107009,"תחליף סוכר, על בסיס סוכרלוז, טבליות, סוכרלייט",2,0,0,0,0,0,0,390,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/10/2018 16:46:29:93,"תחליף סוכר, על בסיס סוכרלוז, טבליות, סוכרלייט",מותר
8705,91201059,"תחליף סוכר, על בסיס סטיביה, טבליות",2,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,18235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/10/2018 16:46:50:883,"תחליף סוכר, על בסיס סטיביה, טבליות",מותר
8706,91201069,"תחליף סוכר, על בסיס סטיביה, נוזל",2,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/10/2018 16:47:08:79,"תחליף סוכר, על בסיס סטיביה, נוזל",מותר
8707,91201049,"תחליף סוכר, על בסיס סטיביה, אבקה",2,0,0,0,0,0,90.5,361,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/07/2018 12:49:14:417,"תחליף סוכר, על בסיס סטיביה, אבקה",מותר
8708,11831079,"תמ""י, הדסה שייק, אבקה, טעמים שונים",2,0,0,0,22.4,25.9,47.7,509,0,1.8,0.2,0,0,0,104,219,80,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"תמ""י, הדסה שייק, אבקה, טעמים שונים",מותר
8709,11831089,"תמ""י, הדסה שייק ללא חלבון, אבקה, טעמים שונים",2,0,0,0,0,23.7,71.8,497,0,1.8,0.7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"תמ""י, הדסה שייק ללא חלבון, אבקה, טעמים שונים",מותר
8710,11831099,"תמ""י, פודינג 475, אבקה, טעמים שונים, הדסה",2,0,0,0,19.4,35.7,38.2,557,0,0.7,4,0,0,0,104,191,83,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"תמ""י, פודינג 475, אבקה, טעמים שונים, הדסה",מותר
8711,11831109,"תמ""י, פודינג Pre-D, אבקה, טעמים שונים, הדסה",2,0,0,0,5.5,33.1,50.7,518,0,1.7,7,0,0,0,92,185,87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"תמ""י, פודינג Pre-D, אבקה, טעמים שונים, הדסה",מותר
8712,11831119,"תמ""י, הדסה Whey, חלבון מי גבינה, אבקה ",2,0,0,0,75,4.5,14.6,393,0,3.9,0,412,0,0,349,735,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"תמ""י, הדסה Whey, חלבון מי גבינה, אבקה ",מותר
8713,11831129,"תמ""י, הדסה מיץ, אבקה, תפוז",2,0,0,0,13.5,18.4,50.1,424,0,13.8,2.2,14,0,0,29,187,217,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"תמ""י, הדסה מיץ, אבקה, תפוז",מותר
8715,11831199,"תמ""י, הדסה קלורי, אבקה ",2,0,0,0,0,0,93,377,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"תמ""י, הדסה קלורי, אבקה ",מותר
8716,25230759,"נקניק, פסטרמה חזה עוף והודו, עמק/ברביקיו, יחיעם",3,0,0,0,17.5,1,4,95,0,75.5,0.1,12.1,4.62,15.4,220.1,379.6,700,2.38,0.05,1.9,1,0,8.9,0.06,0.28,3.88,0.3,5.5,0,0.26,30,0.3,0,0,0,0,0.002,0.006,0.179,0.072,0.267,0.213,0.011,0.019,0.003,0.055,0,0.002,0,0.002,0.003,0.31,0.23,0.03,4,0,0,0.986,1.526,1.022,1.784,0.857,0.55,0.768,0,0.589,0.745,1.385,0.221,0.865,0,0.64,0,17.7,0,73.4,0,0,0,0,0,"נקניק, פסטרמה חזה עוף והודו, עמק/ברביקיו, יחיעם",אסור
8718,25230789,"נקניק, פסטרמה חזה הודו ועוף בדבש, דק דק, יחיעם",3,0,0,0,17.5,1,6,103,0,73.5,0.1,13.2,5.05,16.8,240.5,414.9,700,2.6,0.06,1.9,1,0,9.7,0.07,0.3,4.24,0.32,6,0,0.29,30,0.3,0,0,0,0,0.002,0.006,0.179,0.072,0.267,0.213,0.011,0.019,0.003,0.055,0,0.002,0,0.002,0.003,0.31,0.23,0.03,6,0,0,0.986,1.526,1.022,1.784,0.857,0.55,0.768,0,0.589,0.745,1.385,0.221,0.865,0,0.7,0,19.4,0,80.2,0,0,0,0,0,"נקניק, פסטרמה חזה הודו ועוף בדבש, דק דק, יחיעם",אסור
8720,25221349,"נקניק, סלמי מעושן, יחיעם/זוגלובק",3,0,0,0,21,29,6,361,0,42,0,11.2,4.1,24.2,381.7,350.1,1200,3.3,0.35,0,0,0.2,0,0.19,0.35,6.03,0.34,3.7,0,5.7,80,13,0,0,0,0.086,0,0.738,7.016,5.046,12.555,0.862,0.492,0,0,1.353,0,0,0,0,0,13.91,1.35,1.57,4.7,0,0,1.083,1.84,1.103,1.92,0.947,0.582,0.902,0,0.798,0.818,1.548,0.32,1.01,1.7,1.77,0,27.2,0,107.1,0,0.1,0,0,0,"נקניק, סלמי מעושן, יחיעם/זוגלובק",מותר
8721,75649459,"מרק תירס עם המון אטריות, נמס בכוס, מוכן מאבקה, קנור",2,0,0,0,1.3,2.2,12.1,73,0,82.4,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"מרק תירס עם המון אטריות, נמס בכוס, מוכן מאבקה, קנור",מותר
8725,74406049,"רוטב לעוף, שום ועשבי תיבול/ שום ודבש/ צ'ילי ושום, קנור",3,0,0,0,1.7,0.9,22.7,106,0,73.5,0.7,47.7,0.51,8.8,40.3,105.6,966,0.35,0.08,0,57,0.1,8.4,0.12,0.06,0.45,0.29,18.7,0,0,0,0.15,0,0,0,0,0,0,0.109,0.038,0.2,0.46,0.059,0,0,0.016,0,0.002,0,0,0,0.22,0.52,0,16.6,0,4.6,0.063,0.092,0.083,0.086,0.05,0.022,0.055,0.019,0.032,0.027,0.157,0.018,0.058,19.87,0.23,0,3.3,0,5.5,0,0.4,0,0,0,"רוטב לעוף, שום ועשבי תיבול/ שום ודבש/ צ'ילי ושום, קנור",מותר
8726,57231250,"דגני בוקר, POST Great Grains Crunchy Pecan Cereal",1,0,0,0,9,10.5,63.3,403,0,5.2,9.7,39,17.3,98,296,337,287,2.3,0.4,0,5,0.7,0.2,0.7,0.8,9.6,1,192,0,2.9,0,1,0,0,0,0,0.002,0.002,0.773,0.198,5.759,2.934,0.166,0,0,0.003,0,0.036,0,0.001,0,5.8,3.1,1.9,15.4,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,41.8,0,28.8,0,0,0,0,0,"דגני בוקר, POST Great Grains Crunchy Pecan Cereal",מותר
8727,13110119,"גלידה בשומן צמחי, 3-5 טעמים/פיסטוק מוקה, שטראוס",3,0,0,0,3.6,9,23,188,0,62.4,0.7,129.2,0.09,14.1,106,200.9,97,0.7,0.02,344.5,16,0.2,0.6,0.04,0.24,0.12,0.05,5,0,0.39,36,5.55,0.295,0.172,0.098,0.229,0.254,0.925,2.504,1.077,2.261,0.225,0.143,0,0,0.169,0,0,0.002,0,0,2.43,0.37,0.16,21.3,0,0,0.278,0.544,0.238,0.292,0.167,0.09,0.174,0.047,0.098,0.168,0.17,0.036,0.213,0.25,0.59,0,1.8,0,26.2,0,0,0,0,0,"גלידה בשומן צמחי, 3-5 טעמים/פיסטוק מוקה, שטראוס",אסור
8728,75649449,"מרק ברוקולי, נמס בכוס,מוכן מאבקה, קנור",2,0,0,0,0.7,1.3,6.7,41,0,89.3,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"מרק ברוקולי, נמס בכוס,מוכן מאבקה, קנור",מותר
8729,75649439,"מרק תירס, נמס בכוס/מוקרם, מוכן מאבקה, קנור",2,0,0,0,0.5,1.2,8,45,0,88.3,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"מרק תירס, נמס בכוס/מוקרם, מוכן מאבקה, קנור",מותר
8730,74406039,"רוטב צ'ילי חריף, סו שף",3,0,0,0,0.5,0,21,84,0,72.5,1,18.3,0.76,15.5,33.5,216.5,6000,0.22,0.11,0,359,0.4,116.4,0.06,0.06,0.69,0.29,13.8,0,0,0,0.02,0,0,0,0,0,0.001,0.018,0.003,0.011,0.11,0.006,0,0,0,0,0,0,0,0,0.01,0.12,0,20,0,32.1,0.01,0.015,0.014,0.013,0.007,0.004,0.009,0.003,0.005,0.004,0.03,0.003,0.009,8.53,0.03,0,1.1,0,7.7,0,0.1,0,0,0,"רוטב צ'ילי חריף, סו שף",מותר
8731,28320109,"מרק בטעם עוף עם ירקות וקרוטונים, נמס בכוס, מוכן מאבקה, קנור",2,0,0,0,1,1.2,7.5,45,0,88.3,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"מרק בטעם עוף עם ירקות וקרוטונים, נמס בכוס, מוכן מאבקה, קנור",מותר
8732,75607059,"מרק פטריות, נמס בכוס/רגע חם, מוכן אבקה, קנור/אסם",2,0,0,0,0.8,1.5,7,45,0,88.7,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"מרק פטריות, נמס בכוס/רגע חם, מוכן אבקה, קנור/אסם",מותר
8733,75609049,"מרק אפונה עשיר, מוכן מאבקה, קנור",2,0,0,0,2.4,1.6,7.2,53,0,86.8,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"מרק אפונה עשיר, מוכן מאבקה, קנור",מותר
8734,28340129,"מרק בטעם עוף עם איטריות ושקדי מרק, מוכן מאבקה, קנור/אסם",2,0,0,0,1.1,1.6,7.8,50,0,87.2,0.3,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"מרק בטעם עוף עם איטריות ושקדי מרק, מוכן מאבקה, קנור/אסם",מותר
8736,71501239,"תפוחי אדמה, פירה עם בצל מטוגן, אבקה, קנור",2,0,0,0,4.9,11.6,68.4,398,0,13.1,0,0,0,0,0,0,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"תפוחי אדמה, פירה עם בצל מטוגן, אבקה, קנור",מותר
8737,71501229,"תפוחי אדמה, פירה עם בצל מטוגן, מוכן , קנור",2,0,0,0,1,2.5,14.6,85,0,79.9,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"תפוחי אדמה, פירה עם בצל מטוגן, מוכן , קנור",מותר
8738,25221199,"נקניק, סלמי קוניאק, טירת צבי",3,0,0,0,16,18,5,246,0,59,0,8.7,3.19,18.8,296.9,272.3,800,2.56,0.28,0,0,0.2,0,0.15,0.27,4.69,0.26,2.9,0,4.43,80,6,0,0,0,0.054,0,0.458,4.355,3.132,7.793,0.535,0.306,0,0,0.84,0,0,0,0,0,8.63,0.84,0.97,3.9,0,0,0.825,1.402,0.841,1.463,0.721,0.443,0.687,0.17,0.608,0.623,1.18,0.244,0.77,1.05,1.38,0,21.1,0,83.3,0,0.1,0,0,04/03/2020 12:52:45:017,"נקניק, סלמי קוניאק, טירת צבי",אסור
8740,21601539,"נקניק, פסטרמה הודו
 בפפריקה, טירת צבי",3,0,0,0,10,9,10,161,0,69,0.1,11.3,4.3,14.3,204.7,353.1,980,2.21,0.05,17.4,10,0.3,8.3,0.06,0.26,3.61,0.28,5.1,0,0.25,60,3,0,0,0,0,0.014,0.058,1.609,0.652,2.406,1.913,0.101,0.174,0.029,0.493,0,0.014,0,0.014,0.029,2.8,2.06,0.29,10,0,0,0.563,0.872,0.584,1.02,0.49,0.314,0.439,0,0.337,0.426,0.791,0.126,0.494,0,0.59,0,16.5,0,68.3,0,0,0,0,0,"נקניק, פסטרמה הודו
 בפפריקה, טירת צבי",אסור
8741,21601529,"נקניק, פסטרמה הודו בדבש/ דק רומנית, טירת צבי",3,0,0,0,15.5,3.5,4,110,0,75,0.1,11,4.19,14,199.6,344.3,980,2.16,0.05,6.8,4,0.1,8.1,0.05,0.25,3.52,0.27,5,0,0.24,60,1.1,0,0,0,0,0.006,0.023,0.626,0.254,0.936,0.744,0.039,0.068,0.011,0.192,0,0.006,0,0.006,0.011,1.09,0.8,0.11,4,0,0,0.873,1.351,0.905,1.58,0.759,0.487,0.68,0,0.522,0.66,1.227,0.196,0.766,0,0.58,0,16.1,0,66.6,0,0,0,0,0,"נקניק, פסטרמה הודו בדבש/ דק רומנית, טירת צבי",אסור
8743,75510059,"זיתים מושחרים, חרוזית, 
ללא גלעין, בית השיטה",3,0,0,0,2.4,18,4.8,192,0,72.8,15.1,238.5,2.25,50.4,18.3,192.6,1350,0.18,0.55,461.7,271,4.5,0,0.1,0.03,1.09,0.14,13.8,0,0,0,2.2,0,0,0,0,0,0,1.987,0.397,13.093,1.428,0.108,0,0,0.145,0,0.054,0,0,0,13.29,1.54,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0.11,0,4.1,0,65.1,0,0,0,0,25/10/2021 10:37:53:143,"זיתים מושחרים, חרוזית, 
ללא גלעין, בית השיטה",מותר
